FID,ddd,dist
1581,1210.729361,369.0303094
5237,1210.757782,369.0389719
2629,1210.768889,369.0423573
4770,1210.787154,369.0479246
4640,1211.004578,369.1141953
6463,1211.021066,369.119221
1287,1211.062661,369.131899
1778,1211.18334,369.168682
3594,1211.850484,369.3720275
5043,1212.324989,369.5166565
2909,1212.497096,369.5691148
6105,1212.643536,369.6137496
2935,1212.704091,369.6322069
1272,1212.749398,369.6460164
530,1212.765797,369.6510149
2637,1212.963462,369.7112633
2165,1213.510606,369.8780328
2610,1213.547696,369.8893378
4243,1213.587484,369.9014651
2833,1213.679593,369.9295399
4984,1213.802634,369.9670429
3597,1213.951348,370.0123709
3176,1214.041177,370.0397507
1440,1214.112047,370.0613519
4705,1214.447276,370.1635296
5441,1215.127508,370.3708643
6214,1215.517831,370.4898347
5408,1215.693937,370.543512
5382,1215.884532,370.6016054
4965,1216.291704,370.7257113
3444,1216.60277,370.8205242
4059,1216.633811,370.8299856
2223,1216.989665,370.9384498
3353,1217.09682,370.9711108
2095,1217.246437,371.0167141
6240,1217.368858,371.054028
5084,1217.607081,371.1266383
2162,1217.80993,371.1884665
1843,1217.822407,371.1922696
1687,1217.890841,371.2131283
3623,1218.224607,371.3148603
6270,1218.350555,371.3532491
3437,1218.588188,371.4256799
5067,1218.651754,371.4450547
4447,1218.775474,371.4827645
4232,1218.79586,371.4889783
5336,1219.274638,371.6349097
1154,1219.324496,371.6501063
2703,1219.419007,371.6789134
5429,1219.497832,371.7029392
1064,1220.147824,371.9010569
30,1220.444487,371.9914797
5874,1220.552004,372.0242508
2848,1220.833909,372.1101754
5399,1221.121342,372.1977851
3572,1221.507403,372.3154565
1739,1221.724341,372.3815793
3503,1221.745954,372.3881666
865,1221.779847,372.3984972
5381,1221.780312,372.3986391
3813,1221.817346,372.409927
1955,1222.16642,372.5163249
5350,1222.607865,372.6508773
734,1222.661389,372.6671913
3700,1222.937905,372.7514734
1074,1223.149719,372.8160343
1923,1223.566498,372.9430687
747,1223.601076,372.9536079
756,1224.007448,373.07747
5193,1224.014787,373.0797069
776,1224.513966,373.2318567
3001,1224.730462,373.2978448
4709,1224.913183,373.3535383
3598,1225.643256,373.5760644
2570,1225.791373,373.6212104
6252,1225.955185,373.6711405
1593,1226.004255,373.686097
1341,1226.482066,373.8317336
1302,1226.488152,373.8335887
1600,1226.622757,373.8746165
3767,1226.818726,373.9343476
5123,1227.088198,374.0164826
1683,1227.107642,374.0224092
5314,1227.223461,374.0577108
3101,1227.269478,374.0717369
1274,1227.509972,374.1450394
6375,1227.931729,374.2735909
3159,1228.275828,374.3784725
2027,1228.935007,374.5793901
5437,1229.160869,374.6482328
4641,1229.210817,374.6634571
3409,1229.84592,374.8570363
2929,1230.118038,374.9399779
4292,1230.149776,374.9496518
5358,1230.342956,375.008533
3396,1230.704225,375.1186478
3568,1230.765725,375.1373931
2927,1230.921032,375.1847305
57,1231.102962,375.2401829
3833,1231.121896,375.2459539
6128,1231.13301,375.2493416
3305,1231.233994,375.2801214
1643,1231.25698,375.2871277
5276,1231.29235,375.2979084
2014,1232.027544,375.5219955
4297,1232.217212,375.5798061
3922,1232.358123,375.6227559
5846,1232.474838,375.6583308
6024,1232.488178,375.6623966
938,1232.529936,375.6751245
4484,1232.702301,375.7276612
226,1232.835569,375.7682814
619,1233.175441,375.8718743
4227,1233.214837,375.8838823
3678,1233.300131,375.9098798
3895,1233.305211,375.9114284
1145,1233.876027,376.0854129
2651,1233.900961,376.0930128
3275,1234.037277,376.1345621
147,1235.168242,376.4792801
4316,1235.170548,376.479983
2630,1235.515292,376.5850609
4757,1235.594784,376.6092902
5231,1235.791984,376.6693967
3699,1235.974117,376.7249107
2340,1236.146799,376.7775443
1766,1236.519615,376.8911787
1641,1236.613471,376.919786
1701,1236.779072,376.970261
1484,1237.178744,377.0920811
5344,1237.451144,377.1751087
2762,1238.176273,377.3961279
3347,1238.612442,377.5290723
5361,1238.986326,377.6430322
2893,1239.344625,377.7522418
2702,1239.375744,377.7617268
2817,1239.521977,377.8062986
5738,1239.876264,377.9142853
657,1240.209167,378.0157541
2182,1240.328725,378.0521955
4918,1240.33792,378.0549981
5469,1240.496085,378.1032067
2256,1240.705609,378.1670697
1403,1241.156911,378.3046265
1527,1241.480845,378.4033617
811,1241.564403,378.4288299
5372,1241.587185,378.4357739
3775,1242.015837,378.566427
6200,1242.068152,378.5823729
4813,1242.385422,378.6790766
3533,1242.489526,378.7108075
2390,1242.538471,378.7257259
5992,1242.698016,378.7743552
5905,1242.820975,378.8118332
4412,1243.159832,378.9151169
2740,1243.201592,378.9278454
5355,1243.294645,378.9562077
4019,1243.429261,378.9972386
3715,1244.022226,379.1779746
1458,1244.08249,379.196343
2945,1244.111678,379.2052395
3580,1245.278419,379.5608621
6470,1245.536999,379.6396772
888,1245.908007,379.7527604
712,1246.031174,379.7903018
1575,1246.624825,379.9712466
1607,1246.881093,380.0493571
5183,1246.883687,380.0501477
4313,1246.997054,380.084702
3921,1247.302621,380.1778388
6183,1247.30727,380.1792558
672,1247.845941,380.3434428
3807,1247.95403,380.3763884
1570,1248.192433,380.4490537
3675,1248.403995,380.5135377
5508,1248.766379,380.6239923
4763,1248.916102,380.6696279
2279,1249.697213,380.9077104
4735,1249.70674,380.9106144
3256,1250.514127,381.1567058
4419,1250.653818,381.1992838
227,1250.6949,381.2118054
3647,1250.799366,381.2436468
1653,1250.828739,381.2525997
5368,1250.999427,381.3046254
1428,1252.14847,381.6548538
5664,1252.20861,381.6731842
1651,1252.493578,381.7600424
2082,1252.667535,381.8130647
165,1253.003304,381.9154071
2918,1253.436471,382.0474363
5480,1253.632496,382.1071848
5326,1253.995292,382.2177651
3988,1254.12119,382.2561388
1365,1254.596235,382.4009325
2435,1254.614552,382.4065153
5008,1254.74905,382.4475104
4116,1255.052958,382.5401415
2413,1255.463684,382.6653309
695,1255.924179,382.8056896
2258,1256.03682,382.8400228
2011,1256.048573,382.843605
936,1256.201213,382.8901299
1124,1256.213059,382.8937405
4656,1256.480051,382.9751196
1660,1256.724508,383.04963
5631,1256.735742,383.0530541
391,1256.781175,383.0669022
1364,1257.074605,383.1563396
5095,1257.317502,383.2303747
3900,1257.543985,383.2994066
542,1257.851145,383.3930289
3760,1258.058658,383.4562789
3476,1258.188568,383.4958754
4291,1258.202595,383.5001508
4635,1258.576216,383.6140305
4743,1258.788992,383.6788847
3842,1258.837725,383.6937387
5328,1258.95404,383.7291913
5418,1258.956697,383.7300011
3831,1259.485616,383.8912156
1323,1259.841776,383.9997732
5443,1260.079318,384.0721761
4195,1260.146998,384.092805
5184,1260.595967,384.2296508
3896,1260.697034,384.2604559
1564,1260.882441,384.3169679
3205,1261.324114,384.4515898
4825,1261.454096,384.4912084
5894,1261.511224,384.5086212
3435,1261.515108,384.5098048
1914,1261.603332,384.5366956
4604,1262.118524,384.6937262
3328,1262.152829,384.7041822
3244,1262.246805,384.732826
1030,1262.362396,384.7680584
5422,1262.386181,384.7753078
2789,1262.534921,384.8206439
3612,1262.91469,384.9363975
287,1263.102758,384.9937207
3486,1263.37583,385.0769529
5359,1263.434046,385.0946972
3592,1263.535912,385.125746
2009,1263.907788,385.2390938
5227,1264.357301,385.3761053
4721,1264.688547,385.4770692
1805,1264.751565,385.4962771
3457,1264.8301,385.5202144
4747,1265.557156,385.7418211
292,1265.758469,385.8031814
4066,1266.188527,385.9342631
3243,1266.260586,385.9562265
2394,1266.320597,385.9745179
1632,1266.597686,386.0589746
5492,1266.713835,386.094377
2654,1267.11229,386.215826
6249,1267.487739,386.3302627
1491,1267.530188,386.3432012
1512,1267.716407,386.3999608
3908,1267.807553,386.4277422
1017,1267.89719,386.4550634
1039,1267.983723,386.4814387
3614,1268.061874,386.5052592
5099,1268.335585,386.5886864
3004,1268.451958,386.6241567
5074,1268.645552,386.6831641
5924,1268.661459,386.6880126
5394,1268.810822,386.7335385
300,1269.042634,386.8041948
4677,1269.086856,386.8176737
6410,1269.127426,386.8300395
1306,1269.16711,386.8421352
3477,1269.450164,386.9284101
5356,1269.611945,386.9777208
1678,1269.661849,386.9929316
1212,1269.85873,387.052941
3660,1270.120263,387.1326563
5419,1270.52552,387.2561786
1412,1270.694894,387.3078037
4196,1270.816292,387.3448059
5284,1270.941217,387.382883
2594,1270.991212,387.3981214
1349,1271.232503,387.4716669
4901,1271.774232,387.6367859
4963,1271.995334,387.7041778
6080,1272.22645,387.7746219
2671,1272.466865,387.8479005
2141,1272.657783,387.9060922
5809,1272.864849,387.9692061
3559,1273.360164,388.1201781
3023,1273.428287,388.1409419
4340,1273.732919,388.2337936
3072,1273.8883,388.2811539
3753,1274.403271,388.438117
4925,1274.987371,388.6161507
5272,1275.253494,388.697265
2664,1275.3301,388.7206144
4507,1275.525223,388.7800881
4405,1275.853944,388.8802823
5135,1275.919227,388.9001805
3834,1275.938719,388.9061214
4972,1275.943345,388.9075317
1307,1275.995725,388.9234969
5484,1276.016368,388.929789
2626,1276.410479,389.0499139
3738,1276.515122,389.0818093
2277,1276.515651,389.0819705
2794,1276.843709,389.1819624
4030,1276.844641,389.1822466
5776,1277.073171,389.2519026
5007,1277.15567,389.2770482
3701,1277.163801,389.2795267
4429,1277.289414,389.3178133
1361,1277.316325,389.3260157
1320,1277.359669,389.3392272
3871,1278.212941,389.5993046
4613,1278.421767,389.6629545
2355,1278.835807,389.7891539
475,1278.848053,389.7928866
2892,1278.981868,389.8336735
5181,1279.093985,389.8678465
3627,1279.524393,389.9990349
1479,1279.666346,390.0423023
2869,1279.9828,390.1387574
5300,1280.10311,390.175428
5474,1280.309078,390.2382069
3209,1280.350111,390.2507139
3721,1280.503545,390.2974804
6359,1280.672845,390.3490831
602,1280.766002,390.3774773
5315,1280.999259,390.4485743
1433,1281.007459,390.4510736
3066,1281.415479,390.575438
981,1281.421423,390.5772497
2738,1281.806801,390.6947129
3815,1281.872183,390.7146415
5840,1281.985781,390.749266
3940,1282.102132,390.7847297
1547,1282.110523,390.7872873
5076,1282.347472,390.8595096
3904,1282.375566,390.8680724
1732,1282.424288,390.8829229
3459,1282.4877,390.9022509
3909,1282.608026,390.9389265
2783,1283.156906,391.1062249
1042,1283.262779,391.1384949
2348,1283.886914,391.3287315
2734,1284.003264,391.364195
1589,1284.100026,391.3936881
900,1284.314499,391.4590593
3705,1284.375538,391.4776638
6104,1284.557511,391.5331292
5189,1284.933537,391.647742
1502,1285.316048,391.7643315
5150,1285.466166,391.8100875
2723,1285.69165,391.878815
4876,1285.735022,391.8920346
3111,1286.013803,391.9770072
5003,1286.081029,391.9974977
3210,1286.135038,392.0139596
5400,1286.210039,392.03682
3069,1286.412624,392.0985679
963,1286.502954,392.1261002
1562,1286.697368,392.1853577
2136,1286.995358,392.2761851
986,1287.027553,392.2859981
5066,1287.219961,392.3446441
3274,1287.220881,392.3449246
3386,1287.305261,392.3706437
4101,1287.844466,392.5349933
3073,1288.225696,392.6511922
5219,1288.307367,392.6760855
2572,1288.474289,392.7269634
1351,1288.57688,392.7582329
3603,1288.893754,392.8548163
4040,1288.957261,392.874173
4915,1289.165467,392.9376344
638,1289.400361,393.0092302
1804,1290.217849,393.2584003
3471,1290.683328,393.4002783
1769,1290.700584,393.4055381
4780,1290.82304,393.4428627
3805,1290.85251,393.4518451
3689,1291.10417,393.5285511
2043,1291.183364,393.5526893
5364,1291.468154,393.6394934
4442,1292.012398,393.8053789
2184,1292.264797,393.8823101
2879,1292.276236,393.8857968
3935,1292.585091,393.9799357
833,1292.685223,394.0104559
6258,1292.900669,394.076124
3052,1293.263637,394.1867565
2967,1293.32152,394.2043993
1165,1293.393635,394.2263799
1590,1294.095161,394.4402049
3686,1294.471796,394.5550035
5367,1294.539519,394.5756453
1473,1294.585814,394.5897561
1391,1294.65952,394.6122218
5082,1295.059197,394.7340433
5392,1295.225344,394.784685
4697,1295.284459,394.8027032
314,1295.652551,394.9148977
4686,1295.800807,394.9600858
4009,1296.122933,395.0582699
4089,1296.347705,395.1267806
3139,1296.545329,395.1870164
5211,1296.877347,395.2882155
1724,1296.907573,395.2974283
2747,1297.06591,395.3456893
5056,1297.11405,395.3603625
3235,1297.233071,395.3966401
818,1297.34847,395.4318138
2791,1297.95942,395.6180313
6247,1298.304121,395.7230962
3828,1298.405398,395.7539652
5286,1298.461438,395.7710463
205,1298.536579,395.7939494
3250,1298.608752,395.8159476
5059,1298.674264,395.8359156
5634,1298.818498,395.8798782
4556,1299.017592,395.9405619
2612,1299.071524,395.9570004
1134,1299.155231,395.9825143
3186,1299.622808,396.1250317
3784,1299.814622,396.1834969
4733,1299.820458,396.1852755
5456,1300.180065,396.2948837
6444,1301.261575,396.6245281
3617,1301.267069,396.6262028
6306,1301.569813,396.718479
2303,1301.626636,396.7357986
6260,1301.652024,396.7435369
3128,1301.710288,396.7612959
1635,1301.99677,396.8486154
6349,1302.314578,396.9454835
6478,1302.360028,396.9593365
3649,1302.598258,397.031949
5459,1302.611641,397.0360282
2178,1302.734047,397.0733377
6300,1303.477138,397.2998317
6485,1303.707037,397.3699048
207,1303.747706,397.3823009
1036,1303.845205,397.4120183
5020,1304.174145,397.5122795
3676,1304.326295,397.5586547
3969,1304.330307,397.5598774
1068,1304.440016,397.5933167
52,1305.070387,397.785454
2931,1305.074887,397.7868256
5805,1305.22324,397.8320435
6337,1305.264892,397.8447392
2659,1305.278696,397.8489466
3467,1305.450236,397.9012319
2558,1305.451999,397.9017692
3098,1305.907674,398.0406591
1606,1306.066286,398.0890041
5396,1306.148094,398.1139391
2975,1306.36621,398.1804209
2442,1306.4676,398.2113244
4408,1306.799605,398.3125197
3104,1306.941694,398.3558284
1561,1307.295389,398.4636346
10,1307.340385,398.4773493
2968,1307.92409,398.6552626
1290,1308.218376,398.7449611
4255,1308.353495,398.7861454
2585,1308.494587,398.8291501
1399,1308.633381,398.8714545
4875,1308.685386,398.8873057
1398,1308.770114,398.9131308
823,1309.638336,399.1777649
4768,1309.686842,399.1925495
4799,1309.88345,399.2524755
2242,1310.218661,399.3546478
4423,1310.229304,399.357892
2853,1310.421818,399.4165702
1427,1310.851286,399.547472
6173,1311.247952,399.6683759
6283,1311.929222,399.8760269
1344,1311.956846,399.8844468
1409,1311.975526,399.8901402
2897,1312.049195,399.9125947
2864,1312.103883,399.9292636
3270,1312.737789,400.1224782
3771,1313.014261,400.2067468
4862,1313.500508,400.3549549
6267,1313.548785,400.3696697
671,1313.611973,400.3889295
2656,1313.639982,400.3974664
3713,1314.335649,400.6095058
908,1314.451717,400.6448832
1481,1314.453591,400.6454545
1689,1314.486315,400.6554289
3986,1314.52788,400.6680978
4503,1314.596922,400.6891418
2329,1314.662186,400.7090344
5360,1314.924894,400.7891078
1889,1314.941993,400.7943196
5384,1315.035195,400.8227273
3400,1315.040398,400.8243133
1053,1315.277634,400.8966229
4102,1315.415078,400.9385157
4103,1315.902099,401.0869598
2151,1315.904516,401.0876965
5277,1316.022781,401.1237436
5171,1316.964039,401.410639
3745,1317.079687,401.4458885
6484,1317.411938,401.5471588
3241,1317.604323,401.6057975
3790,1317.93702,401.7072037
2902,1318.087428,401.7530482
4870,1318.100118,401.7569161
5124,1318.119297,401.7627618
3821,1318.187993,401.7837002
2363,1318.318946,401.8236148
5685,1318.460784,401.8668471
2890,1319.045,402.0449159
6436,1319.088064,402.0580419
1604,1319.097407,402.0608896
3177,1319.169005,402.0827126
3028,1319.864945,402.2948352
5386,1319.935127,402.3162268
3502,1319.959399,402.3236249
190,1320.037326,402.3473771
80,1320.1065,402.3684612
1153,1320.269396,402.4181118
5787,1320.278697,402.4209469
1620,1320.458334,402.4757002
4647,1320.514406,402.4927908
2733,1320.515136,402.4930135
5375,1320.563108,402.5076354
2731,1321.319023,402.7380381
603,1321.604586,402.8250778
6475,1321.669039,402.8447231
5904,1321.967006,402.9355436
2071,1322.037354,402.9569855
1199,1322.370793,403.0586176
2825,1322.671494,403.1502713
3481,1322.839377,403.2014422
1851,1323.079904,403.2747548
4289,1323.126737,403.2890294
3826,1323.312712,403.3457148
6491,1323.332968,403.3518886
5035,1323.510041,403.4058606
2719,1323.806105,403.4961009
5871,1324.287462,403.6428185
1189,1324.846902,403.8133358
5495,1325.258688,403.9388482
3727,1325.389393,403.9786871
6503,1325.500986,404.0127005
3581,1326.179788,404.2195995
6317,1326.438888,404.298573
1419,1326.513926,404.3214447
911,1326.57096,404.3388287
1954,1326.591839,404.3451927
1545,1326.761218,404.3968192
3293,1327.045732,404.483539
3726,1327.178664,404.5240567
991,1327.394903,404.5899665
4245,1327.839984,404.7256273
5534,1327.907622,404.7462431
6292,1327.989073,404.7710696
412,1328.182551,404.8300416
804,1328.269982,404.8566904
3718,1328.273707,404.8578259
3449,1328.336738,404.8770378
3963,1328.830335,405.027486
5178,1328.873343,405.040595
1457,1328.885202,405.0442097
3415,1329.4684,405.2219684
1099,1330.369538,405.4966351
3633,1330.859776,405.6460598
5504,1331.157664,405.736856
89,1331.561739,405.8600181
6403,1331.62961,405.8807051
6003,1331.800732,405.9328632
845,1331.872364,405.9546967
2274,1332.408342,406.1180625
1501,1332.411062,406.1188918
1823,1332.833947,406.2477871
3702,1333.033979,406.3087568
4437,1333.05814,406.3161211
4013,1333.106429,406.3308395
6366,1333.13176,406.3385605
1397,1333.1563,406.3460404
5615,1333.305584,406.3915419
3319,1333.365274,406.4097354
2516,1333.627926,406.4897918
5457,1333.679618,406.5055474
1688,1333.782485,406.5369015
5423,1333.910506,406.5759222
3596,1334.581996,406.7805923
1920,1334.646778,406.8003378
1844,1334.695255,406.8151138
1673,1335.470674,407.0514615
5203,1335.649358,407.1059244
3763,1335.846652,407.1660596
6089,1336.04885,407.2276895
2391,1336.669774,407.4169472
1616,1336.679978,407.4200573
4668,1336.776522,407.4494839
6327,1337.12315,407.555136
2999,1338.011838,407.8260082
1096,1338.132634,407.8628268
162,1338.176451,407.8761822
2012,1338.303012,407.9147582
1663,1338.580211,407.9992483
3927,1338.714695,408.040239
3451,1338.842364,408.0791525
6215,1338.861991,408.085135
5330,1338.909209,408.0995268
6494,1339.004187,408.1284761
3590,1339.117398,408.1629829
5731,1340.749549,408.6604626
5039,1341.094641,408.7656466
2603,1341.847782,408.9952038
2460,1341.869401,409.0017933
1151,1342.182724,409.0972943
426,1342.222439,409.1093995
22,1342.613524,409.2286022
2464,1343.059351,409.3644902
6363,1343.181012,409.4015726
3046,1344.496268,409.8024626
