FID,distance to SAS,distance to stations before,distance decreased
2295,602.1927962,756.1140093,153.9212131
2296,549.5154536,483.2934229,-66.22203065
2297,315.5350749,668.8785111,353.3434362
2298,163.5753847,522.1293891,358.5540044
2299,570.8276873,606.8618396,36.03415226
2300,110.4159421,390.8145914,
2301,530.5765452,678.227287,147.6507418
2302,90.77421273,380.5758159,
2303,396.7357986,808.0388732,411.3030746
2304,179.3461871,374.1674584,
2305,148.7522855,327.7071334,
2306,92.7267496,427.5052105,
2307,488.3294269,885.4969206,397.1674937
2308,146.3280333,345.1839496,
2309,367.3020914,779.510528,412.2084366
2310,118.5553796,374.8541137,
2311,178.0072269,373.2533663,
2312,364.0035324,753.5224949,389.5189625
2313,1106.396015,507.0998148,-599.2962002
2314,153.3246124,452.7861379,299.4615255
2315,88.88475589,387.1672504,
2316,200.0834736,354.9532685,
2317,564.1426593,693.2289715,129.0863122
2318,265.3965762,717.1819224,451.7853462
2319,781.7204649,988.5789739,206.858509
2320,81.99655331,545.9226263,463.926073
2321,359.6832627,446.1961826,86.51291994
2322,711.2274243,603.297541,-107.9298833
2323,551.5849875,787.6494574,236.0644699
2324,318.2837678,765.1301479,446.8463801
2325,144.3412663,375.8888448,
2326,508.5466972,916.3072573,407.7605601
2327,209.9786789,470.8391886,260.8605097
2328,528.6214305,854.9047722,326.2833417
2329,400.7090344,799.7874599,399.0784255
2330,183.6972528,318.525546,
2331,230.6727425,440.5422981,209.8695556
2332,293.2943435,499.7946988,206.5003553
2333,151.3196551,422.1888563,
2334,491.5384104,881.8634793,390.3250689
2335,562.0642109,533.6704061,-28.39380484
2336,797.4754342,617.9537639,-179.5216703
2337,85.02870741,519.6068097,434.5781023
2338,669.1055069,930.6257546,261.5202477
2339,628.8173417,569.6931419,-59.12419976
2340,376.7775443,507.2585772,130.4810329
2341,837.9077706,1105.067633,267.1598624
2342,28.80864123,471.0773434,442.2687022
2343,464.5218272,567.1095785,102.5877513
2344,513.2366805,746.0371272,232.8004467
2345,92.52797707,457.9387297,
2346,445.5450695,429.8095305,-15.73553898
2347,598.0367888,913.6517849,315.6149961
2348,391.3287315,666.335351,275.0066195
2349,134.2191741,438.0862328,
2350,952.2136677,501.332213,-450.8814547
2351,656.8256249,551.547026,-105.2785989
2352,778.5642769,600.6414214,-177.9228555
2353,290.5237559,492.4448174,201.9210615
2354,154.0722795,616.6246378,462.5523583
2355,389.7891539,747.8947128,358.1055589
2356,140.18764,334.6140943,
2357,588.0427245,890.6083566,302.5656321
2358,781.2170452,547.559228,-233.6578172
2359,225.8087649,336.2517676,
2360,559.6045353,685.1920804,125.5875451
2361,229.2505709,601.8249303,372.5743594
2362,269.15293,528.0282904,258.8753604
2363,401.8236148,544.0919963,142.2683815
2364,168.2117909,312.7990148,
2365,822.1438303,603.3451995,-218.7986308
2366,125.5225175,587.3573075,461.83479
2367,749.1956205,922.7493894,173.5537689
2368,825.4810983,623.5608071,-201.9202912
2369,769.4075906,543.7865187,-225.6210719
2370,355.9650195,799.5278916,443.5628721
2371,175.0810389,635.6259677,460.5449288
2372,810.7767747,1025.405769,214.6289938
2373,725.216687,889.51768,164.300993
2374,227.4609532,266.3903003,
2375,312.1558202,454.8013974,142.6455772
2376,243.5494631,280.0138187,
2377,612.6936621,535.8785147,-76.81514737
2378,180.4571393,548.7571709,368.3000316
2379,424.4674507,628.3168445,203.8493938
2380,150.4373072,416.670552,
2381,185.5192268,369.4301477,
2382,702.0763752,1023.110683,321.0343082
2383,445.6968788,511.9105387,66.21365989
2384,454.6449425,788.7432212,334.0982787
2385,756.7839717,607.0259631,-149.7580086
2386,663.3849063,632.1770106,-31.20789573
2387,541.9131179,859.0684642,317.1553463
2388,246.417308,552.0327998,305.6154918
2389,278.6377073,452.7454757,174.1077684
2390,378.7257259,734.989714,356.2639881
2391,407.4169472,845.9222662,438.505319
2392,355.1330449,760.2645045,405.1314596
2393,455.0491481,721.3707184,266.3215703
2394,385.9745179,710.0833758,324.1088579
2395,509.9276393,706.7169076,196.7892683
2396,520.0076611,721.8505973,201.8429362
2397,239.2815029,339.2130789,
2398,143.7002106,406.5574489,
2399,551.8277709,494.2220949,-57.60567598
2400,162.7510288,393.6187989,
2401,365.7786388,573.3946935,207.6160547
2402,721.8230034,623.1789973,-98.64400612
2403,533.2305994,777.0251843,243.7945849
2404,285.2474659,473.0797374,187.8322715
2405,754.355555,600.5719913,-153.7835637
2406,530.5734249,764.4377206,233.8642957
2407,320.403337,549.1566647,228.7533277
2408,704.8195952,870.7156455,165.8960503
2409,513.5607975,647.820485,134.2596875
2410,332.797418,519.6755637,186.8781457
2411,444.494212,573.154405,128.660193
2412,762.5502329,546.7153928,-215.8348401
2413,382.6653309,657.4324249,274.767094
2414,638.4940862,554.7299214,-83.76416483
2415,635.0300683,889.0950325,254.0649642
2416,111.2162809,447.3542321,
2417,210.1915753,506.3228293,296.131254
2418,291.000187,488.2273931,197.2272061
2419,481.931182,701.7552476,219.8240656
2420,237.9829741,462.8520536,224.8690795
2421,147.0775111,392.5070989,
2422,325.8084676,771.9805004,446.1720328
2423,234.8377444,348.9494247,
2424,569.4159773,556.924143,-12.49183425
2425,748.7869446,894.1006983,145.3137537
2426,363.4482538,806.3864564,442.9382026
2427,215.6699579,353.0160154,
2428,457.9282656,549.7385809,91.81031529
2429,147.2002997,610.3638245,463.1635248
2430,280.5563612,357.0947893,
2431,481.474477,592.0304855,110.5560085
2432,169.9189302,625.8737414,455.9548112
2433,432.9374041,789.5998125,356.6624084
2434,160.4545945,397.2484046,
2435,382.4065153,522.357794,139.9512787
2436,482.4960253,787.8603198,305.3642945
2437,155.1145058,505.6051947,350.4906889
2438,218.7241503,282.1508441,
2439,564.870073,782.6885871,217.8185141
2440,79.61452839,394.6165435,
2441,628.1506994,558.7519046,-69.39879481
2442,398.2113244,680.4787922,282.2674678
2443,713.192628,553.2614553,-159.9311727
2444,427.1504506,827.7801288,400.6296782
2445,164.7879732,386.1958942,
2446,703.365976,604.1753436,-99.19063236
2447,221.6612541,342.8187873,
2448,449.7033457,627.0494489,177.3461032
2449,141.1074935,348.7352253,
2450,496.5009278,727.381012,230.8800842
2451,41.82975851,470.5107483,428.6809898
2452,599.6690551,781.9860667,182.3170116
2453,154.5981161,323.117604,
2454,197.7481692,529.1156196,331.3674504
2455,526.1709235,670.557304,144.3863805
2456,206.3330397,364.482421,
2457,991.2267349,566.3116368,-424.9150981
2458,168.0689964,629.301143,461.2321466
2459,514.0009402,473.2915082,-40.70943202
2460,409.0017933,737.002415,328.0006217
2461,518.5094296,499.2165691,-19.29286055
2462,298.4446005,512.3681224,213.9235219
2463,521.7741101,911.8312209,390.0571108
2464,409.3644902,512.6012987,103.2368085
2465,314.1659342,305.0916625,
2466,283.0622014,470.4251141,187.3629127
2467,541.0381959,460.4043021,-80.63389385
2468,416.0226444,745.071629,329.0489846
2469,283.4744013,468.0018834,184.5274821
2470,266.8152922,397.8614927,131.0462005
2471,323.2371767,554.2075554,230.9703787
2472,216.9867218,485.8914394,268.9047176
2473,274.5605599,437.4648696,162.9043097
2474,429.7896684,627.6554742,197.8658058
2475,515.1996031,871.7995094,356.5999063
2476,302.114461,513.6328455,211.5183845
2477,152.4630841,348.6420693,
2478,568.6811478,839.2685264,270.5873786
2479,126.8442988,591.5710675,464.7267687
2480,515.037163,714.4346024,199.3974394
2481,726.2881467,613.0898731,-113.1982736
2482,309.6921926,727.0840393,417.3918467
2483,241.5285633,334.039777,
2484,266.772967,290.0462655,
2485,773.1225325,954.9909036,181.8683711
2486,221.2994953,337.2984389,
2487,292.5559182,686.7962635,394.2403453
2488,865.1212459,616.75178,-248.3694659
2489,548.6851572,708.5281856,159.8430284
2490,480.2265013,778.9590037,298.7325024
2491,632.7824291,745.1010516,112.3186225
2492,843.4537985,1023.349574,179.8957758
2493,148.7507267,432.3899292,
2494,188.6674492,383.9825863,
2495,171.7145319,403.405641,
2496,265.8736826,565.5338076,299.660125
2497,136.5858155,538.9440468,402.3582313
2498,475.6384953,869.1725004,393.5340051
2499,156.4187128,427.7659038,
2500,140.3584593,604.0960423,463.737583
2501,78.49254425,451.9051976,373.4126533
2502,365.050538,469.364917,104.314379
2503,117.9120575,387.2833639,
2504,486.9438069,758.8353424,271.8915355
2505,751.1607399,1003.120115,251.9593755
2506,521.8976768,662.9887503,141.0910735
2507,222.8378389,274.5018311,
2508,346.5024586,735.658774,389.1563154
2509,499.0390872,774.0479628,275.0088756
2510,517.6966839,655.4143167,137.7176328
2511,126.5267236,428.0836088,
2512,555.7436919,510.6738011,-45.0698908
2513,566.854592,549.1529568,-17.70163524
2514,100.0413128,569.1843448,469.143032
2515,191.6163872,556.6987636,365.0823764
2516,905.0072357,406.4897918,-498.5174439
2517,477.1263142,525.0139026,47.88758837
2518,769.1224894,533.5915738,-235.5309156
2519,189.343729,282.4104491,
2520,705.504804,532.6579443,-172.8468597
2521,605.3941963,921.1717267,315.7775304
2522,106.9098122,502.0250136,395.1152014
2523,161.1656323,318.0764382,
2524,192.60912,565.4467165,372.8375965
2525,636.1668606,590.5142723,-45.65258834
2526,807.0210113,544.4093187,-262.6116926
2527,185.1930974,555.4319063,370.2388089
2528,341.836163,717.2172259,375.3810629
2529,104.7282065,508.2358742,403.5076677
2530,419.289479,774.9324921,355.6430131
2531,273.3253279,432.1338189,158.808491
2532,635.8838197,795.0401261,159.1563064
2533,486.0242785,707.7121509,221.6878724
2534,573.6670936,900.4959539,326.8288603
2535,347.4259493,649.92566,302.4997107
2536,360.1129793,772.5360371,412.4230578
2537,660.361193,797.2935857,136.9323927
2538,463.5243804,728.6798385,265.1554581
2539,313.4409779,754.0275147,440.5865368
2540,305.3463851,527.713564,222.3671789
2541,155.9502999,405.0780162,
2542,124.0472879,406.6216206,
2543,147.9814689,577.2286343,429.2471654
2544,429.5384398,760.4967404,330.9583006
2545,238.7243729,612.3833891,373.6590162
2546,171.3375818,381.517847,
2547,441.490641,774.0044797,332.5138387
2548,532.9808187,740.8204039,207.8395852
2549,648.7069044,568.5802958,-80.12660859
2550,419.5737316,779.0171266,359.443395
2551,597.351539,748.4843591,151.1328201
2552,493.8866609,628.5865848,134.6999239
2553,200.8583788,323.9136258,
2554,718.7308629,921.2062261,202.4753632
2555,441.7291109,704.1142241,262.3851132
2556,195.7482671,342.1050575,
2557,71.12643044,481.1707976,
2558,758.6468929,397.9017693,-360.7451236
2559,987.7685989,622.538407,-365.2301919
2560,536.5757414,772.571279,235.9955376
2561,205.6968768,665.2505934,459.5537166
2562,487.0354731,668.4095397,181.3740666
2563,509.8181312,600.4325606,90.61442938
2564,210.5109888,661.1949761,450.6839873
2565,729.0933265,430.2366754,-298.8566511
2566,906.9770479,616.0039513,-290.9730966
2567,746.0626437,437.1775667,-308.885077
2568,814.8489968,338.9649143,-475.8840825
2569,759.2195728,413.8394925,-345.3800803
2570,785.4139842,373.6212105,-411.7927737
2571,858.6725521,310.8012721,-547.87128
2572,772.3988413,392.7269633,-379.671878
2573,829.1561104,326.8262156,-502.3298948
2574,843.1915935,317.915078,-525.2765155
2575,800.5691854,354.2340279,-446.3351575
2576,735.5466309,458.0550085,-277.4916224
2577,617.3925671,973.211584,355.8190169
2578,287.2615321,602.7802597,315.5187276
2579,344.4293131,633.8821822,289.4528691
2580,284.1265981,491.7148126,207.5882145
2581,521.0576193,301.5452978,
2582,474.5484073,361.1091382,
2583,426.7963759,314.2171755,
2584,674.3140996,305.6141086,
2585,441.4144608,398.8291501,-42.58531068
2586,746.4564555,354.351656,
2587,194.9740286,460.4093806,265.435352
2588,144.4478846,295.3948417,
2589,490.0702003,224.2661604,
2590,411.8551265,224.3002555,
2591,396.4120185,275.0511983,
2592,430.9541435,312.9484336,
2593,534.6846537,530.9518217,-3.732831989
2594,387.3981214,473.8310313,
2595,225.7071323,413.0151932,
2596,553.5016088,362.7917253,
2597,352.0187894,484.744836,
2598,344.5911655,230.6686945,
2599,555.5546682,300.0868447,
2600,309.8665225,425.079382,
2601,583.8691165,248.3684081,
2602,350.258072,208.780381,
2603,408.9952038,425.2949329,
2604,467.7530438,264.5065823,
2605,607.0567922,60.98145594,
2606,609.1486542,115.6814014,
2607,572.7690598,646.7421169,73.97305713
2608,623.6922393,284.6689851,
2609,436.0328951,537.8871284,101.8542333
2610,461.2563437,369.8893377,
2611,478.3572244,265.503751,
2612,395.9570004,466.8879942,70.93099384
2613,644.5143418,95.53495874,
2614,395.6274504,218.5165342,
2615,300.7585897,359.4218023,
2616,327.4943974,239.0754223,
2617,470.6161121,337.3988142,
2618,448.6551326,363.2071238,
2619,651.985774,104.1601367,
2620,543.6743582,108.7320989,
2621,418.6948257,474.122411,
2622,418.743466,317.0027137,
2623,339.8242534,370.218444,
2624,551.2085883,305.15548,
2625,705.4458469,365.9583904,
2626,389.0499139,432.0147951,42.9648812
2627,371.5663853,197.0357194,
2628,533.0659101,628.5915957,95.52568565
2629,518.155566,369.0423574,
2630,614.2533234,376.585061,
2631,492.9932035,539.0417395,46.04853599
2632,510.032282,327.4441775,
2633,277.3952947,513.355885,235.9605903
2634,530.417521,318.5951556,
2635,656.421833,236.4106434,
2636,376.1959356,194.9336562,
2637,369.7112633,602.6034215,232.8921582
2638,569.5023305,365.296754,
2639,563.1615807,267.5166797,
2640,276.4591616,409.9034144,
2641,515.7076466,280.3912484,
2642,648.3384339,99.91092549,
2643,445.0349097,268.0254574,
2644,537.4465414,316.5607257,
2645,687.958775,416.296844,
2646,575.4662142,49.91768536,
2647,439.7629064,367.0273017,
2648,280.8167383,397.225326,
2649,779.740949,319.322549,
2650,210.1945283,404.6503013,
2651,376.0930128,504.1538054,
2652,581.3556551,145.7362973,
2653,671.2597527,123.6844341,
2654,386.215826,478.834213,
2655,583.2909065,368.4046268,
2656,400.3974664,608.3472933,207.9498269
2657,138.2569728,370.1724665,
2658,345.1321258,218.3524955,
2659,397.8489466,474.4730233,76.62407672
2660,487.5483435,232.1709387,
2661,354.6813098,217.050453,
2662,676.3964594,243.7540653,
2663,580.6472257,250.8427436,
2664,388.7206144,468.9291191,
2665,374.7622127,249.6171466,
2666,233.6852915,300.5632129,
2667,559.4519404,542.9646566,-16.48728379
2668,446.1249997,306.3139315,
2669,540.2550835,629.5028615,89.24777799
2670,750.5219141,357.528345,
2671,387.8479005,566.4065204,178.5586199
2672,617.3348458,321.438811,
2673,467.8333495,82.90346137,
2674,730.0405596,453.496997,
2675,356.4864864,429.7957548,73.30926838
2676,240.7119515,353.7707978,
2677,516.3210653,574.0416946,57.72062929
2678,434.3972484,145.3466596,
2679,153.7464792,376.2733036,
2680,560.5475754,279.3316951,
2681,583.9928907,142.0018428,
2682,524.8809288,456.9614337,-67.91949515
2683,518.2030792,90.2499639,
2684,653.4583178,112.3867903,
2685,394.7177008,282.2009563,
2686,566.2215223,162.7104434,
2687,352.8747834,267.5071188,
2688,199.410342,268.6338118,
2689,542.9478922,293.5858817,
2690,519.3898966,70.55049402,
2691,425.0056176,509.819999,84.8143814
2692,433.3175822,448.213189,
2693,200.2905717,221.7927743,
2694,578.2526654,150.36198,
2695,466.460409,512.1937518,45.73334284
2696,417.5281582,209.2503086,
2697,528.7454128,508.5123463,-20.23306645
2698,645.7761816,109.3498668,
2699,309.3690558,534.0931737,224.7241179
2700,184.0675127,246.9092357,
2701,550.1162893,330.4266452,
2702,775.4858856,377.7617268,
2703,461.6539811,371.6789133,
2704,649.6896881,293.9330024,
2705,614.335824,233.9129324,
2706,440.2678067,290.679548,
2707,406.7684021,185.1627425,
2708,435.2889326,437.5126705,
2709,564.3305471,534.7042639,-29.62628321
2710,266.3969358,314.0793528,
2711,553.1580291,484.3377869,-68.82024218
2712,467.0802987,484.7297116,17.64941287
2713,467.3912994,424.7088784,-42.68242101
2714,406.3147409,288.2357976,
2715,516.3352951,333.1932746,
2716,603.2777437,120.2738201,
2717,451.2785109,593.5496538,142.2711429
2718,525.4870294,283.4535443,
2719,470.0305662,403.4961008,
2720,319.6104828,335.5758002,
2721,459.4529069,491.9773441,32.52443721
2722,327.7169001,387.2244058,
2723,742.6269471,391.8788149,
2724,210.7808745,255.5744528,
2725,549.9715323,314.0824956,
2726,269.2735779,492.0111681,222.7375902
2727,545.7349769,292.075834,
2728,347.5915954,268.6135904,
2729,300.2920003,278.1841253,
2730,606.0577662,61.99817081,
2731,402.7380381,614.4930885,211.7550504
2732,229.0539623,485.5546086,256.5006463
2733,402.4930135,435.8287145,
2734,391.364195,445.4888043,54.12460932
2735,448.8087781,252.9982251,
2736,539.7370111,577.7465233,38.00951225
2737,454.3723329,412.6175977,-41.75473518
2738,390.6947129,578.0484753,187.3537624
2739,598.1224353,239.7003375,
2740,378.9278454,417.7357344,
2741,342.4169039,344.4447465,
2742,590.6592048,65.85245953,
2743,658.3185282,327.4271374,
2744,494.8548457,571.7584097,76.90356405
2745,524.5141427,79.44817292,
2746,438.6664771,550.3901028,111.7236257
2747,395.3456893,398.2545335,
2748,471.6486878,298.0994699,
2749,154.108581,425.8631597,271.7545787
2750,515.8711829,434.1610702,-81.71011269
2751,359.0609292,456.1968944,
2752,430.1231251,182.3264463,
2753,677.3823451,409.8393445,
2754,324.1381667,321.8967505,
2755,516.8754784,362.2272183,
2756,500.1589071,331.9608642,
2757,230.3647267,241.513044,
2758,452.6397873,125.1097543,
2759,421.7999458,198.6656568,
2760,438.5016207,344.8978052,
2761,681.6148605,412.3958408,
2762,431.4873577,377.396128,
2763,385.5419603,341.8370694,
2764,402.3187427,186.1373334,
2765,404.4663347,275.0665012,
2766,356.0968472,560.2702941,204.1734469
2767,499.9502821,196.5244437,
2768,416.2100974,146.7292361,
2769,549.0405437,456.7627141,-92.27782959
2770,417.9078958,181.3105693,
2771,355.9322339,466.2484281,
2772,623.7670819,210.0534962,
2773,699.4155477,423.54355,
2774,418.8310335,513.7167231,94.88568964
2775,483.6652679,508.6719924,25.00672446
2776,640.7969568,91.374578,
2777,398.2588945,152.7939983,
2778,334.2562095,332.1464774,
2779,525.8981059,627.0899473,101.1918414
2780,541.4749457,367.7340628,
2781,755.221196,302.1480584,
2782,565.8480788,631.8218585,65.97377973
2783,616.006611,391.1062249,
2784,481.9603055,273.1586765,
2785,778.4904555,282.6585964,
2786,339.5074173,232.986069,
2787,406.1689841,240.881965,
2788,373.9954198,342.7687287,
2789,384.8206439,485.908781,
2790,637.0528813,288.9484763,
2791,435.1162328,395.6180312,
2792,232.4724054,495.9540008,263.4815954
2793,337.9834248,520.9139472,182.9305224
2794,389.1819624,572.1270053,182.9450429
2795,273.7170714,420.1797772,
2796,682.5074118,133.1126737,
